phase,scheduler,n_ues,spatial,traffic,run_id,cell_throughput_mbps,jain_index,mean_delay_ms,plr,n_ues_active,n_ues_total
phase3_group_b,pss,10,uniform,heterogeneous,16,12.0542,0.658578,3.2507,0.001739,10,10
phase3_group_b,pss,10,uniform,heterogeneous,17,8.6394,0.687448,3.2602,0.006972,10,10
phase3_group_b,pss,10,uniform,heterogeneous,18,9.1613,0.654184,3.2265,0.006662,10,10
phase3_group_b,pss,10,uniform,heterogeneous,19,8.756,0.695223,3.2626,0.00566,10,10
phase3_group_b,pss,10,uniform,heterogeneous,20,9.9037,0.708952,3.246,0.002895,10,10
phase3_group_b,pss,20,uniform,heterogeneous,1,8.8628,0.573,3.1994,0.006657,20,20
phase3_group_b,pss,20,uniform,heterogeneous,2,11.3015,0.601417,3.2339,0.004715,20,20
phase3_group_b,pss,20,uniform,heterogeneous,3,12.9831,0.563015,3.2521,0.002674,20,20
phase3_group_b,pss,20,uniform,heterogeneous,4,8.6628,0.535025,3.2186,0.003951,20,20
phase3_group_b,pss,20,uniform,heterogeneous,5,7.5081,0.542496,3.1949,0.006533,20,20
phase3_group_b,pss,20,uniform,heterogeneous,6,13.1106,0.584495,3.2745,0.002201,20,20
phase3_group_b,pss,20,uniform,heterogeneous,7,12.2212,0.582588,3.2382,0.002949,20,20
phase3_group_b,pss,20,uniform,heterogeneous,8,10.7448,0.544083,3.2389,0.003093,20,20
phase3_group_b,pss,20,uniform,heterogeneous,9,10.4451,0.552489,3.243,0.005356,20,20
phase3_group_b,pss,20,uniform,heterogeneous,10,11.7672,0.555367,3.2481,0.00486,20,20
phase3_group_b,pss,20,uniform,heterogeneous,11,9.8171,0.538224,3.2295,0.004146,20,20
phase3_group_b,pss,20,uniform,heterogeneous,12,9.3588,0.516977,3.2179,0.006304,20,20
phase3_group_b,pss,20,uniform,heterogeneous,13,9.2276,0.52472,3.2368,0.005884,20,20
phase3_group_b,pss,20,uniform,heterogeneous,14,10.551,0.531283,3.2493,0.005074,20,20
phase3_group_b,pss,20,uniform,heterogeneous,15,10.0452,0.538568,3.24,0.00414,20,20
phase3_group_b,pss,20,uniform,heterogeneous,16,13.0676,0.565293,3.2179,0.003191,20,20
phase3_group_b,pss,20,uniform,heterogeneous,17,8.9557,0.554206,3.1938,0.007868,20,20
phase3_group_b,pss,20,uniform,heterogeneous,18,8.8339,0.551174,3.2099,0.005284,20,20
phase3_group_b,pss,20,uniform,heterogeneous,19,12.1236,0.533242,3.26,0.003339,20,20
phase3_group_b,pss,20,uniform,heterogeneous,20,12.6988,0.564004,3.2596,0.002553,20,20
phase3_group_b,pss,40,uniform,heterogeneous,1,7.4092,0.447598,3.2384,0.009373,27,40
phase3_group_b,pss,40,uniform,heterogeneous,2,8.9166,0.431285,3.2633,0.007418,29,40
phase3_group_b,pss,40,uniform,heterogeneous,3,13.5793,0.400399,3.2617,0.003615,36,40
phase3_group_b,pss,40,uniform,heterogeneous,4,8.4107,0.436261,3.2438,0.007261,28,40
phase3_group_b,pss,40,uniform,heterogeneous,5,7.2164,0.451392,3.2352,0.008555,27,40
phase3_group_b,pss,40,uniform,heterogeneous,6,11.1178,0.4116,3.2638,0.006299,34,40
phase3_group_b,pss,40,uniform,heterogeneous,7,8.672,0.433858,3.2371,0.006436,32,40
phase3_group_b,pss,40,uniform,heterogeneous,8,9.3969,0.427007,3.2517,0.005192,31,40
phase3_group_b,pss,40,uniform,heterogeneous,9,10.2138,0.418545,3.2642,0.005891,28,40
phase3_group_b,pss,40,uniform,heterogeneous,10,9.2227,0.4259,3.2407,0.009561,35,40
phase3_group_b,pss,40,uniform,heterogeneous,11,7.2495,0.451109,3.245,0.010094,27,40
phase3_group_b,pss,40,uniform,heterogeneous,12,7.0015,0.453399,3.2484,0.010314,27,40
phase3_group_b,pss,40,uniform,heterogeneous,13,7.4884,0.449057,3.2369,0.010017,30,40
phase3_group_b,pss,40,uniform,heterogeneous,14,8.5819,0.432518,3.2712,0.00785,28,40
phase3_group_b,pss,40,uniform,heterogeneous,15,9.1859,0.429579,3.2375,0.006542,28,40
phase3_group_b,pss,40,uniform,heterogeneous,16,9.2747,0.425464,3.242,0.007051,32,40
phase3_group_b,pss,40,uniform,heterogeneous,17,8.0535,0.438556,3.2469,0.008895,29,40
phase3_group_b,pss,40,uniform,heterogeneous,18,8.877,0.429867,3.2532,0.008967,29,40
phase3_group_b,pss,40,uniform,heterogeneous,19,10.7155,0.415408,3.2208,0.006199,31,40
phase3_group_b,pss,40,uniform,heterogeneous,20,9.1346,0.428446,3.2408,0.005799,28,40
phase3_group_b,rr,10,clustered,heterogeneous,1,8.654,0.509141,5.1075,0.023018,10,10
phase3_group_b,rr,10,clustered,heterogeneous,2,8.7751,0.520265,5.1243,0.022723,10,10
phase3_group_b,rr,10,clustered,heterogeneous,3,8.3324,0.48428,5.099,0.025206,10,10
phase3_group_b,rr,10,clustered,heterogeneous,4,9.5338,0.421272,4.9162,0.024522,10,10
phase3_group_b,rr,10,clustered,heterogeneous,5,8.7275,0.541194,4.8966,0.023589,10,10
phase3_group_b,rr,10,clustered,heterogeneous,6,9.3156,0.393431,5.0473,0.025047,10,10
phase3_group_b,rr,10,clustered,heterogeneous,7,8.6566,0.474159,5.1189,0.024104,10,10
phase3_group_b,rr,10,clustered,heterogeneous,8,7.8914,0.548649,4.9343,0.024867,10,10
phase3_group_b,rr,10,clustered,heterogeneous,9,8.6349,0.461881,5.1149,0.023347,10,10
phase3_group_b,rr,10,clustered,heterogeneous,10,9.3076,0.52119,4.9678,0.020263,10,10
phase3_group_b,rr,10,clustered,heterogeneous,11,8.3832,0.573146,5.1233,0.020955,10,10
phase3_group_b,rr,10,clustered,heterogeneous,12,9.8248,0.420257,4.9472,0.024265,10,10
phase3_group_b,rr,10,clustered,heterogeneous,13,8.1527,0.539334,5.0768,0.022235,10,10
phase3_group_b,rr,10,clustered,heterogeneous,14,9.3837,0.469372,4.9994,0.021233,10,10
phase3_group_b,rr,10,clustered,heterogeneous,15,8.8588,0.540522,5.0473,0.022239,10,10
phase3_group_b,rr,10,clustered,heterogeneous,16,8.5883,0.534561,5.0405,0.022813,10,10
phase3_group_b,rr,10,clustered,heterogeneous,17,7.6585,0.530526,4.9984,0.023519,10,10
phase3_group_b,rr,10,clustered,heterogeneous,18,9.7548,0.434012,4.9565,0.021757,10,10
phase3_group_b,rr,10,clustered,heterogeneous,19,10.6887,0.418415,4.7177,0.022702,10,10
phase3_group_b,rr,10,clustered,heterogeneous,20,8.1571,0.506453,4.8971,0.024922,10,10
phase3_group_b,rr,20,clustered,heterogeneous,1,9.0584,0.502573,5.2372,0.02762,20,20
phase3_group_b,rr,20,clustered,heterogeneous,2,9.4415,0.473719,5.1347,0.026822,20,20
phase3_group_b,rr,20,clustered,heterogeneous,3,8.9985,0.484449,5.1826,0.028086,20,20
phase3_group_b,rr,20,clustered,heterogeneous,4,9.6427,0.437161,5.0258,0.028278,20,20
phase3_group_b,rr,20,clustered,heterogeneous,5,10.3655,0.468621,4.9474,0.025013,20,20
phase3_group_b,rr,20,clustered,heterogeneous,6,9.4227,0.441318,5.1408,0.028572,20,20
phase3_group_b,rr,20,clustered,heterogeneous,7,9.7602,0.443863,5.1092,0.027649,20,20
phase3_group_b,rr,20,clustered,heterogeneous,8,9.914,0.445219,5.0533,0.026233,20,20
phase3_group_b,rr,20,clustered,heterogeneous,9,9.9815,0.462693,5.1161,0.026456,20,20
phase3_group_b,rr,20,clustered,heterogeneous,10,10.1989,0.470589,5.0623,0.025284,20,20
phase3_group_b,rr,20,clustered,heterogeneous,11,9.0807,0.522586,5.2391,0.026574,20,20
phase3_group_b,rr,20,clustered,heterogeneous,12,10.3905,0.459429,5.0543,0.024438,20,20
phase3_group_b,rr,20,clustered,heterogeneous,13,8.5813,0.510842,5.1993,0.029393,20,20
phase3_group_b,rr,20,clustered,heterogeneous,14,9.8117,0.470004,5.0948,0.02636,20,20
phase3_group_b,rr,20,clustered,heterogeneous,15,9.8035,0.454729,5.1138,0.026631,20,20
phase3_group_b,rr,20,clustered,heterogeneous,16,9.9618,0.465271,5.0543,0.026109,20,20
phase3_group_b,rr,20,clustered,heterogeneous,17,7.8173,0.547136,5.1724,0.030088,20,20
phase3_group_b,rr,20,clustered,heterogeneous,18,9.4031,0.466402,5.1571,0.026735,20,20
phase3_group_b,rr,20,clustered,heterogeneous,19,10.1673,0.463677,5.0588,0.025433,20,20
phase3_group_b,rr,20,clustered,heterogeneous,20,9.5159,0.477952,5.0257,0.027433,20,20
phase3_group_b,rr,40,clustered,heterogeneous,1,10.7865,0.526671,5.1238,0.027431,40,40
phase3_group_b,rr,40,clustered,heterogeneous,2,10.1576,0.543285,5.1626,0.028068,40,40
phase3_group_b,rr,40,clustered,heterogeneous,3,9.4521,0.531356,5.2208,0.030976,40,40
phase3_group_b,rr,40,clustered,heterogeneous,4,10.0897,0.538526,5.1735,0.02881,40,40
phase3_group_b,rr,40,clustered,heterogeneous,5,11.0758,0.527275,5.0357,0.028109,40,40
phase3_group_b,rr,40,clustered,heterogeneous,6,10.7324,0.52041,5.0906,0.028551,40,40
phase3_group_b,rr,40,clustered,heterogeneous,7,10.2543,0.536733,5.0963,0.028937,40,40
phase3_group_b,rr,40,clustered,heterogeneous,8,10.3342,0.550657,5.1388,0.028081,40,40
phase3_group_b,rr,40,clustered,heterogeneous,9,11.1732,0.521596,5.0296,0.028121,40,40
phase3_group_b,rr,40,clustered,heterogeneous,10,11.2407,0.530393,5.0492,0.02844,40,40
phase3_group_b,rr,40,clustered,heterogeneous,11,10.0783,0.535683,5.1835,0.029138,40,40
phase3_group_b,rr,40,clustered,heterogeneous,12,10.8841,0.524391,5.0976,0.027082,40,40
phase3_group_b,rr,40,clustered,heterogeneous,13,10.2906,0.523811,5.1138,0.030045,40,40
phase3_group_b,rr,40,clustered,heterogeneous,14,10.1995,0.523356,5.1472,0.030019,40,40
phase3_group_b,rr,40,clustered,heterogeneous,15,10.4783,0.536356,5.1134,0.02912,40,40
phase3_group_b,rr,40,clustered,heterogeneous,16,10.6801,0.553483,5.0535,0.027622,40,40
phase3_group_b,rr,40,clustered,heterogeneous,17,9.4594,0.581507,5.1753,0.028993,40,40
phase3_group_b,rr,40,clustered,heterogeneous,18,10.6496,0.517505,5.0881,0.028603,40,40
phase3_group_b,rr,40,clustered,heterogeneous,19,11.0286,0.530767,5.0647,0.026699,40,40
phase3_group_b,rr,40,clustered,heterogeneous,20,10.6439,0.531646,5.0897,0.028782,40,40
phase3_group_b,rr,10,uniform,heterogeneous,1,6.3906,0.51416,5.3416,0.029493,10,10
phase3_group_b,rr,10,uniform,heterogeneous,2,7.7922,0.534027,5.1955,0.02434,10,10
phase3_group_b,rr,10,uniform,heterogeneous,3,6.2331,0.575565,5.3468,0.030919,10,10
phase3_group_b,rr,10,uniform,heterogeneous,4,4.4536,0.592886,5.3693,0.036161,10,10
phase3_group_b,rr,10,uniform,heterogeneous,5,3.7508,0.760412,5.3506,0.040477,10,10
phase3_group_b,rr,10,uniform,heterogeneous,6,6.6475,0.613,5.3003,0.027312,10,10
phase3_group_b,rr,10,uniform,heterogeneous,7,10.4966,0.431884,4.9289,0.019247,10,10
phase3_group_b,rr,10,uniform,heterogeneous,8,5.3443,0.62811,5.355,0.033729,10,10
phase3_group_b,rr,10,uniform,heterogeneous,9,6.8869,0.513644,5.316,0.031191,10,10
phase3_group_b,rr,10,uniform,heterogeneous,10,9.3658,0.390199,4.9451,0.023881,10,10
phase3_group_b,rr,10,uniform,heterogeneous,11,5.0956,0.694911,5.2801,0.032709,10,10
phase3_group_b,rr,10,uniform,heterogeneous,12,5.989,0.598013,5.3086,0.030397,10,10
phase3_group_b,rr,10,uniform,heterogeneous,13,4.878,0.515568,5.3798,0.03642,10,10
phase3_group_b,rr,10,uniform,heterogeneous,14,9.2723,0.409603,5.1426,0.025049,10,10
phase3_group_b,rr,10,uniform,heterogeneous,15,5.9448,0.632742,5.3131,0.027216,10,10
phase3_group_b,rr,10,uniform,heterogeneous,16,7.5609,0.64859,5.1488,0.025661,10,10
phase3_group_b,rr,10,uniform,heterogeneous,17,4.8844,0.556616,5.3705,0.036905,10,10
phase3_group_b,rr,10,uniform,heterogeneous,18,4.9797,0.585193,5.4071,0.035515,10,10
phase3_group_b,rr,10,uniform,heterogeneous,19,5.5463,0.543395,5.3868,0.033299,10,10
phase3_group_b,rr,10,uniform,heterogeneous,20,5.8537,0.630654,5.2706,0.031258,10,10
phase3_group_b,rr,20,uniform,heterogeneous,1,5.5977,0.533612,5.415,0.040045,20,20
phase3_group_b,rr,20,uniform,heterogeneous,2,7.0861,0.555896,5.3139,0.032715,20,20
phase3_group_b,rr,20,uniform,heterogeneous,3,7.9875,0.421219,5.2423,0.031775,20,20
phase3_group_b,rr,20,uniform,heterogeneous,4,4.332,0.684137,5.4354,0.043873,20,20
phase3_group_b,rr,20,uniform,heterogeneous,5,3.8487,0.773437,5.4876,0.044805,20,20
phase3_group_b,rr,20,uniform,heterogeneous,6,7.2452,0.550149,5.3238,0.032084,20,20
phase3_group_b,rr,20,uniform,heterogeneous,7,8.4212,0.412485,5.2027,0.0311,20,20
phase3_group_b,rr,20,uniform,heterogeneous,8,5.9551,0.486862,5.405,0.036228,20,20
phase3_group_b,rr,20,uniform,heterogeneous,9,6.3035,0.470052,5.4141,0.03883,20,20
phase3_group_b,rr,20,uniform,heterogeneous,10,7.7748,0.409217,5.2669,0.032428,20,20
phase3_group_b,rr,20,uniform,heterogeneous,11,5.2917,0.511703,5.4112,0.040617,20,20
phase3_group_b,rr,20,uniform,heterogeneous,12,5.1354,0.527811,5.4228,0.042384,20,20
phase3_group_b,rr,20,uniform,heterogeneous,13,5.1492,0.500277,5.4253,0.041183,20,20
phase3_group_b,rr,20,uniform,heterogeneous,14,7.0393,0.369529,5.3448,0.03726,20,20
phase3_group_b,rr,20,uniform,heterogeneous,15,5.3703,0.567089,5.3941,0.038073,20,20
phase3_group_b,rr,20,uniform,heterogeneous,16,8.49,0.421683,5.238,0.033404,20,20
phase3_group_b,rr,20,uniform,heterogeneous,17,6.4761,0.34957,5.3775,0.042032,20,20
phase3_group_b,rr,20,uniform,heterogeneous,18,4.8981,0.637122,5.461,0.04087,20,20
phase3_group_b,rr,20,uniform,heterogeneous,19,7.0344,0.437238,5.3067,0.035777,20,20
phase3_group_b,rr,20,uniform,heterogeneous,20,7.423,0.474744,5.2973,0.033576,20,20
phase3_group_b,rr,40,uniform,heterogeneous,1,5.905,0.575976,5.5036,0.044061,40,40
phase3_group_b,rr,40,uniform,heterogeneous,2,6.5312,0.653312,5.4086,0.039869,40,40
phase3_group_b,rr,40,uniform,heterogeneous,3,9.3392,0.573051,5.2363,0.031108,40,40
phase3_group_b,rr,40,uniform,heterogeneous,4,4.8023,0.716876,5.6679,0.049795,40,40
phase3_group_b,rr,40,uniform,heterogeneous,5,5.0311,0.531355,5.5694,0.049729,40,40
phase3_group_b,rr,40,uniform,heterogeneous,6,6.4785,0.626386,5.4531,0.040955,40,40
phase3_group_b,rr,40,uniform,heterogeneous,7,6.2797,0.537158,5.4699,0.041851,40,40
phase3_group_b,rr,40,uniform,heterogeneous,8,6.0353,0.553386,5.5004,0.044325,40,40
phase3_group_b,rr,40,uniform,heterogeneous,9,6.4461,0.559116,5.4767,0.042033,40,40
phase3_group_b,rr,40,uniform,heterogeneous,10,7.6294,0.506918,5.3875,0.038582,40,40
phase3_group_b,rr,40,uniform,heterogeneous,11,5.2327,0.654542,5.6037,0.046021,40,40
phase3_group_b,rr,40,uniform,heterogeneous,12,4.6165,0.697706,5.6889,0.050547,40,40
phase3_group_b,rr,40,uniform,heterogeneous,13,5.5953,0.573772,5.5459,0.044226,40,40
phase3_group_b,rr,40,uniform,heterogeneous,14,6.3182,0.543367,5.5315,0.044821,40,40
phase3_group_b,rr,40,uniform,heterogeneous,15,6.3654,0.545983,5.4036,0.040267,40,40
phase3_group_b,rr,40,uniform,heterogeneous,16,6.3321,0.511402,5.5018,0.047102,40,40
phase3_group_b,rr,40,uniform,heterogeneous,17,6.116,0.575016,5.5789,0.045465,40,40
phase3_group_b,rr,40,uniform,heterogeneous,18,6.7772,0.524928,5.4216,0.041403,40,40
phase3_group_b,rr,40,uniform,heterogeneous,19,6.1918,0.530944,5.4607,0.043851,40,40
phase3_group_b,rr,40,uniform,heterogeneous,20,5.5858,0.611223,5.5881,0.046141,40,40
phase3_group_b,tta,10,clustered,heterogeneous,1,13.9581,0.438934,3.3723,0.007381,10,10
phase3_group_b,tta,10,clustered,heterogeneous,2,13.3667,0.522021,3.3704,0.004415,10,10
phase3_group_b,tta,10,clustered,heterogeneous,3,12.4674,0.516356,3.3346,0.009513,10,10
phase3_group_b,tta,10,clustered,heterogeneous,4,11.7553,0.676663,3.3301,0.006025,10,10
phase3_group_b,tta,10,clustered,heterogeneous,5,13.3989,0.507538,3.3275,0.007645,10,10
phase3_group_b,tta,10,clustered,heterogeneous,6,11.0329,0.676979,3.3327,0.009486,10,10
phase3_group_b,tta,10,clustered,heterogeneous,7,12.8219,0.476136,3.391,0.00818,10,10
phase3_group_b,tta,10,clustered,heterogeneous,8,12.4979,0.462505,3.3531,0.007798,10,10
phase3_group_b,tta,10,clustered,heterogeneous,9,13.337,0.452227,3.3842,0.007239,10,10
phase3_group_b,tta,10,clustered,heterogeneous,10,13.9259,0.481843,3.3678,0.006769,10,10
phase3_group_b,tta,10,clustered,heterogeneous,11,13.915,0.49767,3.3694,0.006852,10,10
phase3_group_b,tta,10,clustered,heterogeneous,12,11.2065,0.639226,3.3433,0.005955,10,10
phase3_group_b,tta,10,clustered,heterogeneous,13,13.6713,0.449573,3.3806,0.004947,10,10
phase3_group_b,tta,10,clustered,heterogeneous,14,13.487,0.544094,3.356,0.007762,10,10
phase3_group_b,tta,10,clustered,heterogeneous,15,14.2835,0.52199,3.3844,0.004411,10,10
phase3_group_b,tta,10,clustered,heterogeneous,16,13.7891,0.478486,3.3856,0.007863,10,10
phase3_group_b,tta,10,clustered,heterogeneous,17,12.7174,0.488917,3.3477,0.007526,10,10
phase3_group_b,tta,10,clustered,heterogeneous,18,11.6464,0.670253,3.3517,0.00786,10,10
phase3_group_b,tta,10,clustered,heterogeneous,19,12.0728,0.680463,3.2893,0.007551,10,10
phase3_group_b,tta,10,clustered,heterogeneous,20,12.4756,0.475859,3.3179,0.009405,10,10
phase3_group_b,tta,20,clustered,heterogeneous,1,14.1903,0.531321,3.474,0.009496,20,20
phase3_group_b,tta,20,clustered,heterogeneous,2,13.3773,0.555534,3.5202,0.008711,20,20
phase3_group_b,tta,20,clustered,heterogeneous,3,12.9835,0.519833,3.5211,0.012251,20,20
phase3_group_b,tta,20,clustered,heterogeneous,4,11.6638,0.530853,3.4605,0.009685,20,20
phase3_group_b,tta,20,clustered,heterogeneous,5,12.6545,0.498144,3.4653,0.008554,20,20
phase3_group_b,tta,20,clustered,heterogeneous,6,12.1464,0.556391,3.4907,0.008487,20,20
phase3_group_b,tta,20,clustered,heterogeneous,7,12.3013,0.631799,3.4852,0.009923,20,20
phase3_group_b,tta,20,clustered,heterogeneous,8,12.2175,0.506613,3.4442,0.010288,20,20
phase3_group_b,tta,20,clustered,heterogeneous,9,12.6839,0.551655,3.4682,0.00923,20,20
phase3_group_b,tta,20,clustered,heterogeneous,10,13.1538,0.504694,3.4919,0.008162,20,20
phase3_group_b,tta,20,clustered,heterogeneous,11,14.5675,0.510336,3.4859,0.009309,20,20
phase3_group_b,tta,20,clustered,heterogeneous,12,12.3892,0.48878,3.5019,0.008877,20,20
phase3_group_b,tta,20,clustered,heterogeneous,13,13.408,0.495089,3.5403,0.009998,20,20
phase3_group_b,tta,20,clustered,heterogeneous,14,13.4453,0.566597,3.5066,0.011823,20,20
phase3_group_b,tta,20,clustered,heterogeneous,15,13.051,0.551968,3.5092,0.008896,20,20
phase3_group_b,tta,20,clustered,heterogeneous,16,13.7162,0.54555,3.517,0.011506,20,20
phase3_group_b,tta,20,clustered,heterogeneous,17,13.1802,0.49465,3.4987,0.0103,20,20
phase3_group_b,tta,20,clustered,heterogeneous,18,13.0563,0.553152,3.4931,0.011457,20,20
phase3_group_b,tta,20,clustered,heterogeneous,19,12.9943,0.473825,3.4471,0.00808,20,20
phase3_group_b,tta,20,clustered,heterogeneous,20,13.4872,0.472989,3.4868,0.011377,20,20
phase3_group_b,tta,40,clustered,heterogeneous,1,12.4189,0.588389,3.7173,0.013396,40,40
phase3_group_b,tta,40,clustered,heterogeneous,2,12.6489,0.605436,3.7633,0.01283,40,40
phase3_group_b,tta,40,clustered,heterogeneous,3,11.7762,0.598095,3.7641,0.016693,40,40
phase3_group_b,tta,40,clustered,heterogeneous,4,12.4129,0.551371,3.6973,0.014304,40,40
phase3_group_b,tta,40,clustered,heterogeneous,5,12.2966,0.604613,3.6761,0.014582,40,40
phase3_group_b,tta,40,clustered,heterogeneous,6,11.5987,0.601029,3.6886,0.012105,40,40
phase3_group_b,tta,40,clustered,heterogeneous,7,12.6588,0.600501,3.7066,0.013399,40,40
phase3_group_b,tta,40,clustered,heterogeneous,8,13.1291,0.57656,3.7279,0.013182,40,40
phase3_group_b,tta,40,clustered,heterogeneous,9,11.8472,0.648182,3.6642,0.015405,40,40
phase3_group_b,tta,40,clustered,heterogeneous,10,12.1678,0.643068,3.7343,0.011589,40,40
phase3_group_b,tta,40,clustered,heterogeneous,11,12.3548,0.574289,3.7019,0.011928,40,40
phase3_group_b,tta,40,clustered,heterogeneous,12,12.389,0.527151,3.6924,0.012332,40,40
phase3_group_b,tta,40,clustered,heterogeneous,13,12.0892,0.565786,3.7002,0.014141,40,40
phase3_group_b,tta,40,clustered,heterogeneous,14,11.8347,0.598627,3.716,0.016908,40,40
phase3_group_b,tta,40,clustered,heterogeneous,15,12.2995,0.637475,3.6967,0.013392,40,40
phase3_group_b,tta,40,clustered,heterogeneous,16,13.0407,0.630583,3.7274,0.01247,40,40
phase3_group_b,tta,40,clustered,heterogeneous,17,13.3625,0.594015,3.7276,0.013518,40,40
phase3_group_b,tta,40,clustered,heterogeneous,18,11.853,0.595933,3.6777,0.01586,40,40
phase3_group_b,tta,40,clustered,heterogeneous,19,12.592,0.575939,3.6977,0.012084,40,40
phase3_group_b,tta,40,clustered,heterogeneous,20,12.4003,0.561588,3.7133,0.014764,40,40
phase3_group_b,tta,10,uniform,heterogeneous,1,12.3737,0.49331,3.3426,0.01317,10,10
phase3_group_b,tta,10,uniform,heterogeneous,2,13.1576,0.497405,3.3183,0.011148,10,10
phase3_group_b,tta,10,uniform,heterogeneous,3,11.1532,0.541269,3.3134,0.011103,10,10
phase3_group_b,tta,10,uniform,heterogeneous,4,8.0941,0.642012,3.3116,0.016019,10,10
phase3_group_b,tta,10,uniform,heterogeneous,5,7.0465,0.732266,3.3232,0.015834,10,10
phase3_group_b,tta,10,uniform,heterogeneous,6,10.5992,0.657267,3.3117,0.010084,10,10
phase3_group_b,tta,10,uniform,heterogeneous,7,12.0544,0.609519,3.3154,0.003936,10,10
phase3_group_b,tta,10,uniform,heterogeneous,8,8.7851,0.71648,3.3153,0.010515,10,10
phase3_group_b,tta,10,uniform,heterogeneous,9,11.84,0.495329,3.3684,0.0119,10,10
phase3_group_b,tta,10,uniform,heterogeneous,10,10.8338,0.600725,3.3387,0.011069,10,10
phase3_group_b,tta,10,uniform,heterogeneous,11,8.681,0.732476,3.3396,0.007073,10,10
phase3_group_b,tta,10,uniform,heterogeneous,12,9.5415,0.686617,3.3319,0.011252,10,10
phase3_group_b,tta,10,uniform,heterogeneous,13,8.0178,0.64578,3.3092,0.020886,10,10
phase3_group_b,tta,10,uniform,heterogeneous,14,11.7377,0.584039,3.3533,0.012359,10,10
phase3_group_b,tta,10,uniform,heterogeneous,15,9.7513,0.694544,3.3271,0.00665,10,10
phase3_group_b,tta,10,uniform,heterogeneous,16,11.4776,0.66599,3.3079,0.005965,10,10
phase3_group_b,tta,10,uniform,heterogeneous,17,8.1282,0.700722,3.3074,0.018518,10,10
phase3_group_b,tta,10,uniform,heterogeneous,18,8.805,0.640225,3.2902,0.016165,10,10
phase3_group_b,tta,10,uniform,heterogeneous,19,8.4756,0.70373,3.305,0.016026,10,10
phase3_group_b,tta,10,uniform,heterogeneous,20,9.3001,0.718053,3.3543,0.008026,10,10
phase3_group_b,tta,20,uniform,heterogeneous,1,9.6446,0.549223,3.3877,0.021023,20,20
phase3_group_b,tta,20,uniform,heterogeneous,2,12.0151,0.551814,3.4781,0.01194,20,20
phase3_group_b,tta,20,uniform,heterogeneous,3,10.7851,0.59329,3.4593,0.010911,20,20
phase3_group_b,tta,20,uniform,heterogeneous,4,7.9252,0.705308,3.4278,0.015895,20,20
phase3_group_b,tta,20,uniform,heterogeneous,5,7.1396,0.730257,3.4242,0.019196,20,20
phase3_group_b,tta,20,uniform,heterogeneous,6,11.4481,0.623496,3.4618,0.012193,20,20
phase3_group_b,tta,20,uniform,heterogeneous,7,10.2655,0.642253,3.4197,0.009278,20,20
phase3_group_b,tta,20,uniform,heterogeneous,8,9.1421,0.684598,3.4408,0.014995,20,20
phase3_group_b,tta,20,uniform,heterogeneous,9,9.8648,0.554099,3.4334,0.018485,20,20
phase3_group_b,tta,20,uniform,heterogeneous,10,10.0057,0.593794,3.4324,0.016199,20,20
phase3_group_b,tta,20,uniform,heterogeneous,11,9.2822,0.522599,3.4496,0.015783,20,20
phase3_group_b,tta,20,uniform,heterogeneous,12,8.0875,0.672681,3.3945,0.024721,20,20
phase3_group_b,tta,20,uniform,heterogeneous,13,8.1277,0.675488,3.4509,0.02106,20,20
phase3_group_b,tta,20,uniform,heterogeneous,14,8.8214,0.655505,3.4549,0.019689,20,20
phase3_group_b,tta,20,uniform,heterogeneous,15,8.9131,0.682547,3.4323,0.015626,20,20
phase3_group_b,tta,20,uniform,heterogeneous,16,10.1776,0.649497,3.3973,0.013621,20,20
phase3_group_b,tta,20,uniform,heterogeneous,17,7.7658,0.649798,3.4065,0.024672,20,20
phase3_group_b,tta,20,uniform,heterogeneous,18,8.3519,0.713787,3.425,0.016053,20,20
phase3_group_b,tta,20,uniform,heterogeneous,19,9.5586,0.520223,3.409,0.021061,20,20
phase3_group_b,tta,20,uniform,heterogeneous,20,11.3787,0.514805,3.4805,0.011184,20,20
phase3_group_b,tta,40,uniform,heterogeneous,1,8.0162,0.731757,3.6278,0.030253,40,40
phase3_group_b,tta,40,uniform,heterogeneous,2,9.7065,0.641302,3.712,0.021079,40,40
phase3_group_b,tta,40,uniform,heterogeneous,3,12.1276,0.623782,3.7073,0.014835,40,40
phase3_group_b,tta,40,uniform,heterogeneous,4,7.4408,0.786904,3.6175,0.026842,40,40
phase3_group_b,tta,40,uniform,heterogeneous,5,7.0649,0.708742,3.6579,0.03039,40,40
phase3_group_b,tta,40,uniform,heterogeneous,6,9.2951,0.707598,3.641,0.026784,40,40
phase3_group_b,tta,40,uniform,heterogeneous,7,8.1197,0.785531,3.6011,0.02281,40,40
phase3_group_b,tta,40,uniform,heterogeneous,8,7.9321,0.74968,3.6174,0.027309,40,40
phase3_group_b,tta,40,uniform,heterogeneous,9,9.1331,0.62842,3.6718,0.025486,40,40
phase3_group_b,tta,40,uniform,heterogeneous,10,9.2989,0.683296,3.6586,0.02877,40,40
phase3_group_b,tta,40,uniform,heterogeneous,11,7.855,0.665887,3.6426,0.032395,40,40
phase3_group_b,tta,40,uniform,heterogeneous,12,6.9638,0.792957,3.5997,0.032836,40,40
phase3_group_b,tta,40,uniform,heterogeneous,13,8.1619,0.679974,3.6299,0.031076,40,40
phase3_group_b,tta,40,uniform,heterogeneous,14,8.5653,0.715791,3.6397,0.024914,40,40
